SSBSECT_TERM_CODE	SEMESTER	YEAR	SSBSECT_CRN	SSBSECT_SUBJ_CODE	STVDEPT_DESC	SSBSECT_CRSE_NUMB	SSBSECT_SEQ_NUMB	COURSE	SHORT_TITLE	LONG_TITLE	PRINT_TITLE	TYPE	SCBCRSE_DIVS_CODE	DIVSION_DESC	SCBCRSE_CREDIT_HR_LOW	SCBCRSE_CREDIT_HR_HIGH	DEFAULT_CREDITS	PRINT_CREDITS	SORT_SECTION	XLIST_1	XLIST_DESC_1	XLIST_2	XLIST_DESC_2	XLIST_3	XLIST_DESC_3	XLIST_4	XLIST_DESC_4	SSBSECT_MAX_ENRL	SSBSECT_WAIT_COUNT	SSBSECT_ENRL	SSBSECT_SEATS_AVAIL	SSBSECT_PTRM_CODE	PART_OF_SEMESTER	GRADE_MODE	HAS_FEE	MULTI_LEVEL_WITH	MULTI_LEVEL_PRINT	HAS_FINAL	FY	FOR_WHOM	IS_CP	INSTRUCTOR_LAST	INSTRUCTOR_FIRST	SSRMEET_BEGIN_TIME	SSRMEET_END_TIME	SSRMEET_BLDG_CODE	STVBLDG_DESC	SSRMEET_ROOM_CODE	SSRMEET_MON_DAY	SSRMEET_TUE_DAY	SSRMEET_WED_DAY	SSRMEET_THU_DAY	SSRMEET_FRI_DAY	SSRMEET_SAT_DAY	SSRMEET_SUN_DAY	PRINT_DAYS	PRINT_TIME	DIVISION_CREDIT	SPECIAL_PROGRAM	CRNKEY
202408	FALL	2024	38	CHIN	Chinese	320	0	CHIN 320	CP Masterpieces Chinese Fictn	CP Advanced Chinese: Masterpieces of Chinese Fiction	CP Advanced Chinese: Masterpieces of Chinese Fiction	College	0002	Languages & Literature	0	4	4	4	F									15	0	6	9	1	Full Semester 	Graded		CHIN 220		N	P	first semester with permission	CP	Wang	Ying	1615	1740	CL3	Classroom Bldg 3 (by Lec Ctr)	12		T		R				TR	4:15-5:40 PM	Lang&Lit	 	20240838
202408	FALL	2024	322	CMPT	Computer Science	01A	RM	CMPT 01A RM	Computer Science		Computer Science Principles	High School	0003	Natural Science & Mathematics	0.5		0.5	.5	E									5	0	3	2	1	Full Semester 	Graded						 		Thida	Myo	0730	0825				M	T		R	F			MTRF	7:30-8:25 AM	none	 	202408322
202408	FALL	2024	251	CMPT	Computer Science	04A	A	CMPT 04A A	Computer Coding Essentials		Computer Coding Essentials	High School	0003	Natural Science & Mathematics	0.5		0.5	.5	E									12	0	14	-2	HS	Full Semester 	Graded					A	bard academy		Hamadna	Sameer	0900	0955	CL1	Classroom Bldg 1 (by Library)	03	M	T	W		F			MTWF	9:00-9:55 AM	none	 	202408251
202408	FALL	2024	190	CMPT	Computer Science	04A	B	CMPT 04A B	Computer Coding Essentials		Computer Coding Essentials	High School	0003	Natural Science & Mathematics	0.5		0.5	.5	E									12	0	15	-3	HS	Full Semester 	Graded					A	bard academy		Alshalwi	Sami	1005	1115	CL1	Classroom Bldg 1 (by Library)	02	M		W		F			MWF	10:05-11:15 AM	none	 	202408190
202408	FALL	2024	129	CMPT	Computer Science	100	0	CMPT 100	Intro to Computer Science	Introduction to Computer Science (Python)	Introduction to Computer Science (Python)	College	0003	Natural Science & Mathematics	0	3	3	3	E									20	0	20	0	1	Full Semester 	Graded				2	Y	first semester		Thida	Myo	1335	1430	FSH	Fisher Science & Academic Ctr	201	M		W		F			MWF	1:35-2:30 PM	SMC	 	202408129
202408	FALL	2024	188	CMPT	Computer Science	242	0	CMPT 242	Programming in C/C++		Programming in C/C++	College	0003	Natural Science & Mathematics	0	3	3	3	E									15	0	9	6	1	Full Semester 	Graded				3	P	first semester with permission		Alshalwi	Sami	1035	1200	FSH	Fisher Science & Academic Ctr	201		T		R				TR	10:35-12:00 PM	SMC	 	202408188
202408	FALL	2024	130	CMPT	Computer Science	243	0	CMPT 243	Algorithms and Data Structures		Algorithms and Data Structures	College	0003	Natural Science & Mathematics	0	3	3	3	E									15	0	8	7	1	Full Semester 	Graded				4	N	not first semester		Thida	Myo	0900	0955	FSH	Fisher Science & Academic Ctr	112	M		W		F			MWF	9:00-9:55 AM	SMC	 	202408130
202408	FALL	2024	189	CMPT	Computer Science	321	0	CMPT 321	Introduction to Databases		Introduction to Databases	College	0003	Natural Science & Mathematics	0	4	4	4	E									15	0	9	6	1	Full Semester 	Graded				2	N	not first semester		Alshalwi	Sami	1335	1430	FSH	Fisher Science & Academic Ctr	102	M		W		F			MWF	1:35-2:30 PM	SMC	 	202408189
202408	FALL	2024	131	CMPT	Computer Science	370	0	CMPT 370	Topics in Machine Learning		Topics in Machine Learning	College	0003	Natural Science & Mathematics	0	4	4	4	E	MATH	Mathematics							15	0	5	10	1	Full Semester 	Graded				N	N	not first semester		Thida	Myo	1305	1430	FSH	Fisher Science & Academic Ctr	112		T		R				TR	1:05-2:30 PM	SMC	 	202408131
202408	FALL	2024	340	CMPT	Computer Science	390IP	MT	CMPT 390IP MT	Computer Science Inde. Proj.		Topics in Deep Learning/AI	College	0003	Natural Science & Mathematics	0	4	4	4	E									5	0	1	4	1	Full Semester 	Graded						 		Thida	Myo														-	none	 	202408340
202408	FALL	2024	56	DANC	Dance	108	0	DANC 108	Dance Concert Workshop		Dance Concert Workshop	College	0001	Arts	0	1	1	1 p/f	E									60	0	40	20	1	Full Semester 	Pass/Fail				N	Y	first semester		Garcia-Renart	Kati	1800	1930	DAC	Daniel Arts Center	108			W					W	6:00-7:30 PM	none	 	20240856
202408	FALL	2024	56	DANC	Dance	108	0	DANC 108	Dance Concert Workshop		Dance Concert Workshop	College	0001	Arts	0	1	1	1	E									60	0	40	20	1	Full Semester 	Graded				N	Y	first semester		Garcia-Renart	Kati	1800	1930	DAC	Daniel Arts Center	108			W					W	6:00-7:30 PM	none	 	20240856
202408	FALL	2024	52	DANC	Dance	121	0	DANC 121	Dance Fundamentals I	Dance Fundamentals	Dance Fundamentals	College	0001	Arts	0	3	3	3	E									15	0	10	5	1	Full Semester 	Graded			DANC 121/221	N	Y	first semester		Garcia-Renart	Kati	1305	1430	DAC	Daniel Arts Center	108		T		R				TR	1:05-2:30 PM	Arts	 	20240852
202408	FALL	2024	48	DANC	Dance	126	0	DANC 126	CP Beginning Flamenco Dance I	CP Flamenco Dance	CP Flamenco Dance	College	0001	Arts	0	3	3	3	E									10	0	3	7	1	Full Semester 	Graded			DANC 126/226/326	N	Y	first semester	CP	Garcia-Renart	Kati	1005	1130	DAC	Daniel Arts Center	116	M		W					MW	10:05-11:30 AM	Arts	 	20240848
202408	FALL	2024	53	DANC	Dance	221	0	DANC 221	Dance Fundamentals II		Dance Fundamentals II	College	0001	Arts	0	3	3	3	E									15	0	4	11	1	Full Semester 	Graded		DANC 121		N	P	first semester with permission		Garcia-Renart	Kati	1305	1430	DAC	Daniel Arts Center	108		T		R				TR	1:05-2:30 PM	Arts	 	20240853
202408	FALL	2024	49	DANC	Dance	226	0	DANC 226	CP Intermed. Flamenco Dance I		CP Intermed. Flamenco Dance I	College	0001	Arts	0	3	3	3	E									10	0	1	9	1	Full Semester 	Graded		DANC 126		N	P	first semester with permission	CP	Garcia-Renart	Kati	1005	1130	DAC	Daniel Arts Center	116	M		W					MW	10:05-11:30 AM	Arts	 	20240849
202408	FALL	2024	364	DANC	Dance	227	0	DANC 227	Intermediate Flamenco Dance II		Intermediate Flamenco Dance II	College	0001	Arts	0	3	3	3	E									5	0	1	4	1	Full Semester 	Graded						 		Garcia-Renart	Kati	1005	1130	DAC	Daniel Arts Center	116	M		W					MW	10:05-11:30 AM	Arts	 	202408364
202408	FALL	2024	50	DANC	Dance	326	0	DANC 326	CP Intermed. Flamenco Dance II		CP Intermed. Flamenco Dance II	College	0001	Arts	0	4	4	4	E									10	0	0	10	1	Full Semester 	Graded		DANC 126		N	N	not first semester		Garcia-Renart	Kati	1005	1130	DAC	Daniel Arts Center	116	M		W					MW	10:05-11:30 AM	Arts	 	20240850
202408	FALL	2024	51	DANC	Dance	426	0	DANC 426	Advanced Flamenco Dance		Advanced Flamenco Dance	College	0001	Arts	0	4	4	4	E									10	0	0	10	1	Full Semester 	Graded		DANC 126		N	N	not first semester		Garcia-Renart	Kati	1005	1130	DAC	Daniel Arts Center	116	M		W					MW	10:05-11:30 AM	Arts	 	20240851
202408	FALL	2024	113	ECON	Economics	103	0	ECON 103	Principles of Economics		Principles of Economics	College	0004	Social Studies	0	3	3	3	E									35	0	35	0	1	Full Semester 	Graded				5	Y	first semester		Neilson	Daniel	0900	1025	LEC	Lecture Center	LC		T		R				TR	9:00-10:25 AM	Social Studies	 	202408113
202408	FALL	2024	211	ECON	Economics	305	0	ECON 305	W Agency and Authority		W Agency and Authority	College	0004	Social Studies	0	4	4	4	E									15	1	16	-1	1	Full Semester 	Graded				N	N	not first semester		Neilson	Daniel	1305	1430	CL3	Classroom Bldg 3 (by Lec Ctr)	09	M		W					MW	1:05-2:30 PM	Social Studies	 	202408211
202408	FALL	2024	365	ECP	Extended Campus Project	710	SL	ECP 710 SL	Extended Campus Project		Product Management Intern	College	0000	Non Divisional	0	12	12	12 p/f	E									5	0	1	4	1	Full Semester 	Pass/Fail						 		Lyon	Susan														-	none	 	202408365
202408	FALL	2024	332	ECP	Extended Campus Project	710	MT	ECP 710 MT	Extended Campus Project		IT Intern at AIAR	College	0000	Non Divisional	0	12	12	12 p/f	E									1	0	1	0	1	Full Semester 	Pass/Fail						 		Thida	Myo														-	none	 	202408332
202408	FALL	2024	365	ECP	Extended Campus Project	710	SL	ECP 710 SL	Extended Campus Project		Product Management Intern	College	0000	Non Divisional	0	12	12	12	E									5	0	1	4	1	Full Semester 	Graded						 		Lyon	Susan														-	none	 	202408365
202408	FALL	2024	362	ECP	Extended Campus Project	710	AO	ECP 710 AO	Extended Campus Project		Clinical&SupportOptions Intern	College	0000	Non Divisional	0	12	12	12 p/f	E									5	0	1	4	1	Full Semester 	Pass/Fail						 		O'Dwyer	Anne														-	none	 	202408362
202408	FALL	2024	371	ECP	Extended Campus Project	710	DM	ECP 710 DM	Extended Campus Project		EMT Training	College	0000	Non Divisional	0	12	12	12	E									1	0	1	0	1	Full Semester 	Graded						 		Myers	David														-	none	 	202408371
202408	FALL	2024	332	ECP	Extended Campus Project	710	MT	ECP 710 MT	Extended Campus Project		IT Intern at AIAR	College	0000	Non Divisional	0	12	12	12	E									1	0	1	0	1	Full Semester 	Graded						 		Thida	Myo														-	none	 	202408332
202408	FALL	2024	335	ECP	Extended Campus Project	710	MT2	ECP 710 MT2	Extended Campus Project		FunctionalSustainabilityIntern	College	0000	Non Divisional	0	12	12	12 p/f	E									5	0	1	4	1	Full Semester 	Pass/Fail						 		Tebben	Maryann														-	none	 	202408335
202408	FALL	2024	371	ECP	Extended Campus Project	710	DM	ECP 710 DM	Extended Campus Project		EMT Training	College	0000	Non Divisional	0	12	12	12 p/f	E									1	0	1	0	1	Full Semester 	Pass/Fail						 		Myers	David														-	none	 	202408371
202408	FALL	2024	362	ECP	Extended Campus Project	710	AO	ECP 710 AO	Extended Campus Project		Clinical&SupportOptions Intern	College	0000	Non Divisional	0	12	12	12	E									5	0	1	4	1	Full Semester 	Graded						 		O'Dwyer	Anne														-	none	 	202408362
202408	FALL	2024	335	ECP	Extended Campus Project	710	MT2	ECP 710 MT2	Extended Campus Project		FunctionalSustainabilityIntern	College	0000	Non Divisional	0	12	12	12	E									5	0	1	4	1	Full Semester 	Graded						 		Tebben	Maryann														-	none	 	202408335
202408	FALL	2024	93	ENVS	Environmental Studies	100	0	ENVS 100	Intro to Environmental Studies	Introduction to Environmental Studies	Introduction to Environmental Studies	College	0005	Interdivisional	0	4	4	4	E									15	0	7	8	1	Full Semester 	Graded	$MED			5	Y	first semester		McClelland	Donald	0900	1025	FSH	Fisher Science & Academic Ctr	211		T		R				TR	9:00-10:25 AM	SMC	 	20240893
202408	FALL	2024	93	ENVS	Environmental Studies	100	0	ENVS 100	Intro to Environmental Studies	Introduction to Environmental Studies	Introduction to Environmental Studies	College	0005	Interdivisional	0	4	4	4	E									15	0	7	8	1	Full Semester 	Graded	$MED			5	Y	first semester		McClelland	Donald	1440	1735	FSH	Fisher Science & Academic Ctr	211A		T						T	2:40-5:35 PM	SMC	 	20240893
202408	FALL	2024	149	ENVS	Environmental Studies	108	0	ENVS 108	Aquatic Ecology		Aquatic Ecology	College	0005	Interdivisional	0	4	4	4	E									15	0	7	8	1	Full Semester 	Graded	$LOW		ENVS 108/209	5	Y	first semester		Coote	Thomas	0900	1025	FSH	Fisher Science & Academic Ctr	131		T		R				TR	9:00-10:25 AM	SMC	 	202408149
202408	FALL	2024	149	ENVS	Environmental Studies	108	0	ENVS 108	Aquatic Ecology		Aquatic Ecology	College	0005	Interdivisional	0	4	4	4	E									15	0	7	8	1	Full Semester 	Graded	$LOW		ENVS 108/209	5	Y	first semester		Coote	Thomas	0900	1155	FSH	Fisher Science & Academic Ctr	131				R				R	9:00-11:55 AM	SMC	 	202408149
202408	FALL	2024	150	ENVS	Environmental Studies	209	0	ENVS 209	Aquatic Ecology		Aquatic Ecology	College	0005	Interdivisional	0	4	4	4	E									15	0	0	15	1	Full Semester 	Graded	$LOW	ENVS 108		5	P	first semester with permission		Coote	Thomas	0900	1025	FSH	Fisher Science & Academic Ctr	131		T		R				TR	9:00-10:25 AM	SMC	 	202408150
202408	FALL	2024	150	ENVS	Environmental Studies	209	0	ENVS 209	Aquatic Ecology		Aquatic Ecology	College	0005	Interdivisional	0	4	4	4	E									15	0	0	15	1	Full Semester 	Graded	$LOW	ENVS 108		5	P	first semester with permission		Coote	Thomas	0900	1155	FSH	Fisher Science & Academic Ctr	131				R				R	9:00-11:55 AM	SMC	 	202408150
202408	FALL	2024	326	ESL	English Second Language	01A	RM	ESL 01A RM	English Conversation		English Conversation	High School	0002	Languages & Literature	0	0.5	0.5	.5	E									5	0	0	5	HS	Full Semester 	Graded						 				1045	1130					T		R				TR	10:45-11:30 AM	none	 	202408326
202408	FALL	2024	34	ESL	English Second Language	100	0	ESL 100	English for Academic Success 1		English for Academic Success 1	College	0002	Languages & Literature	0	3	3	3	E									15	0	4	11	1	Full Semester 	Graded				N	Y	first semester		Hopkins	Mark	1440	1605	HCC	Hall College Center	CONF		T		R				TR	2:40-4:05 PM	Lang&Lit	 	20240834
202408	FALL	2024	132	FILM	Film	105	ME	FILM 105 ME	W Intro to Film Appreciation	W Introduction to Film Appreciation	W Introduction to Film Appreciation	Mount Everett	0001	Arts	0	3	3	3	E	LIT	Literature							12	0	5	7	1	Full Semester 	Graded						 		Vo	Dien	1615	1815	MTE	Mount Everett Campus		M				F			MF	4:15-6:15 PM	Arts	Mount Everett	202408132
202408	FALL	2024	16	FILM	Film	110	0	FILM 110	Intro to Film and Media Prod	Introduction to Film and Media Production	Introduction to Film and Media Production	College	0001	Arts	0	3	3	3	E									12	0	11	1	1	Full Semester 	Graded	$HIGH			N	Y	first semester		Cooper	Molly	1305	1430	DAC	Daniel Arts Center	125		T		R				TR	1:05-2:30 PM	Arts	 	20240816
202408	FALL	2024	134	FILM	Film	241	0	FILM 241	Fiction Film 2 - Directing		Fiction Film 2 - Directing	College	0001	Arts	0	3	3	3	E									12	0	2	10	1	Full Semester 	Graded	$MED		FILM 241/341	7	P	first semester with permission		Vo	Dien	1440	1605	DAC	Daniel Arts Center	120			W		F			WF	2:40-4:05 PM	Arts	 	202408134
202408	FALL	2024	135	FILM	Film	341	0	FILM 341	Fiction Film 2 - Directing		Fiction Film 2 - Directing	College	0001	Arts	0	4	4	4	E									12	0	2	10	1	Full Semester 	Graded	$MED	FILM 241		7	N	not first semester		Vo	Dien	1440	1605	DAC	Daniel Arts Center	120			W		F			WF	2:40-4:05 PM	Arts	 	202408135
202408	FALL	2024	26	FOOD	Food Studies	01A	0	FOOD 01A	Organic Farming&Soil Science		Organic Farming&Soil Science	High School	0005	Interdivisional	0.5		0.5	.5	E									15	0	7	8	HS	Full Semester 	Graded					A	bard academy		Tebben	Maryann	1005	1100	LIE	Liebowitz Arts Center	01	M	T	W		F			MTWF	10:05-11:00 AM	none	 	20240826
202408	FALL	2024	25	FOOD	Food Studies	205	0	FOOD 205	Sust Local Food Global Context	Sustainable Local Food in Global Context (OSUN NCC)	Sustainable Local Food in Global Context (OSUN NCC)	College	0005	Interdivisional	0	3	3	3	E									15	0	9	6	1	Full Semester 	Graded				N	Y	first semester		Tebben	Maryann	0830	0955	LIE	Liebowitz Arts Center	02	M		W					MW	8:30-9:55 AM	Social Studies	 	20240825
202408	FALL	2024	39	FREN	French	01A	0	FREN 01A	French I		French I	High School	0002	Languages & Literature	0.5		0.5	.5	F									15	0	12	3	HS	Full Semester 	Graded					A	bard academy		van Kerckvoorde	Colette	1205	1300	CL3	Classroom Bldg 3 (by Lec Ctr)	10	M	T	W	R				MTWR	12:05-1:00 PM	none	 	20240839
202408	FALL	2024	27	FREN	French	100	0	FREN 100	French Language & Context I		French Language & Context I	College	0002	Languages & Literature	0	4	4	4	F									15	0	10	5	1	Full Semester 	Graded				2	Y	first semester		Tebben	Maryann	1305	1430	LIE	Liebowitz Arts Center	02	M		W		F			MWF	1:05-2:30 PM	Lang&Lit	 	20240827
202408	FALL	2024	309	FREN	French	204	A	FREN 204 A	Intermediate French  I		Intermediate French  I	College	0002	Languages & Literature	0	3	3	3	F									15	0	3	12	1	Full Semester 	Graded				8	P	first semester with permission		Franco Arabia	David	1105	1200	CL3	Classroom Bldg 3 (by Lec Ctr)	11	M		W		F			MWF	11:05-12:00 PM	Lang&Lit	 	202408309
202408	FALL	2024	41	FREN	French	204	0	FREN 204	Intermediate French  I		Intermediate French  I	College	0002	Languages & Literature	0	3	3	3	F									15	0	4	11	1	Full Semester 	Graded				N	P	first semester with permission		van Kerckvoorde	Colette	1440	1605	CL3	Classroom Bldg 3 (by Lec Ctr)	10		T		R				TR	2:40-4:05 PM	Lang&Lit	 	20240841
202408	FALL	2024	112	FS	First Year Seminar	100	A	FS 100 A	Seminar I		Seminar I	College	0007	General Education	0	4	4	4	A									14	0	12	2	1	Full Semester 	Graded				N	Y	first semester		Myers	John	1305	1430	DAC	Daniel Arts Center	139	M		W					MW	1:05-2:30 PM	none	 	202408112
202408	FALL	2024	207	FS	First Year Seminar	100	B	FS 100 B	Seminar I		Seminar I	College	0007	General Education	0	4	4	4	A									14	0	12	2	1	Full Semester 	Graded				N	Y	first semester		Kaputu	Felix	1305	1430	CL3	Classroom Bldg 3 (by Lec Ctr)	10	M		W					MW	1:05-2:30 PM	none	 	202408207
202408	FALL	2024	133	FS	First Year Seminar	100	F	FS 100 F	Seminar I		Seminar I	College	0007	General Education	0	4	4	4	A									14	0	15	-1	1	Full Semester 	Graded				N	Y	first semester		Vo	Dien	1615	1740	DAC	Daniel Arts Center	128		T		R				TR	4:15-5:40 PM	none	 	202408133
202408	FALL	2024	253	FS	First Year Seminar	100	G	FS 100 G	Seminar I		Seminar I	College	0007	General Education	0	4	4	4	A									14	0	11	3	1	Full Semester 	Graded				N	Y	first semester		Jackson	Justin	1440	1605	CL3	Classroom Bldg 3 (by Lec Ctr)	14	M		W					MW	2:40-4:05 PM	none	 	202408253
202408	FALL	2024	191	FS	First Year Seminar	100	D	FS 100 D	Seminar I		Seminar I	College	0007	General Education	0	4	4	4	A									14	1	11	3	1	Full Semester 	Graded				N	Y	first semester		Rooney	Em	1035	1200	DAC	Daniel Arts Center	135		T		R				TR	10:35-12:00 PM	none	 	202408191
202408	FALL	2024	32	FS	First Year Seminar	100	C	FS 100 C	Seminar I		Seminar I	College	0007	General Education	0	4	4	4	A									14	0	8	6	1	Full Semester 	Graded				N	Y	first semester		Walton	Jeff	0900	1025	CL3	Classroom Bldg 3 (by Lec Ctr)	09		T		R				TR	9:00-10:25 AM	none	 	20240832
202408	FALL	2024	29	FS	First Year Seminar	100	E	FS 100 E	Seminar I		Seminar I	College	0007	General Education	0	4	4	4	A									14	0	14	0	1	Full Semester 	Graded				N	Y	first semester		Walton	Jeff	1440	1605	CL3	Classroom Bldg 3 (by Lec Ctr)	09		T		R				TR	2:40-4:05 PM	none	 	20240829
202408	FALL	2024	292	FYE	First Year Experience	100	B	FYE 100 B	First Year Experience I		First Year Experience I	College	0007	General Education	0	1	1	1 p/f	E									15	0	11	4	1	Full Semester 	Pass/Fail				N	Y	first semester		Budzn	Mary	1305	1430	CL3	Classroom Bldg 3 (by Lec Ctr)	10					F			F	1:05-2:30 PM	none	 	202408292
202408	FALL	2024	295	FYE	First Year Experience	100	E	FYE 100 E	First Year Experience I		First Year Experience I	College	0007	General Education	0	1	1	1 p/f	E									15	0	13	2	1	Full Semester 	Pass/Fail				N	Y	first semester		Roe	Mileta	1440	1605	CL3	Classroom Bldg 3 (by Lec Ctr)	09					F			F	2:40-4:05 PM	none	 	202408295
202408	FALL	2024	293	FYE	First Year Experience	100	C	FYE 100 C	First Year Experience I		First Year Experience I	College	0007	General Education	0	1	1	1 p/f	E									15	0	11	4	1	Full Semester 	Pass/Fail				N	Y	first semester		Franco Arabia	David	1305	1430	CL3	Classroom Bldg 3 (by Lec Ctr)	12					F			F	1:05-2:30 PM	none	 	202408293
202408	FALL	2024	296	FYE	First Year Experience	100	F	FYE 100 F	First Year Experience I		First Year Experience I	College	0007	General Education	0	1	1	1 p/f	E									15	0	13	2	1	Full Semester 	Pass/Fail				N	Y	first semester		McClelland	Donald	1440	1605	CL3	Classroom Bldg 3 (by Lec Ctr)	10					F			F	2:40-4:05 PM	none	 	202408296
202408	FALL	2024	294	FYE	First Year Experience	100	D	FYE 100 D	First Year Experience I		First Year Experience I	College	0007	General Education	0	1	1	1 p/f	E									15	0	10	5	1	Full Semester 	Pass/Fail				N	Y	first semester		Roe	Mileta	1305	1430	CL3	Classroom Bldg 3 (by Lec Ctr)	11					F			F	1:05-2:30 PM	none	 	202408294
202408	FALL	2024	291	FYE	First Year Experience	100	A	FYE 100 A	First Year Experience I		First Year Experience I	College	0007	General Education	0	1	1	1 p/f	E									15	0	16	-1	1	Full Semester 	Pass/Fail				N	Y	first semester		Scruggs	Fiona	1615	1740	CL1	Classroom Bldg 1 (by Library)	02	M							M	4:15-5:40 PM	none	 	202408291
202408	FALL	2024	15	GEOG	Geography	217	0	GEOG 217	Forest Studies Seminar & Lab		Forest Studies Seminar & Lab	College	0004	Social Studies	0	3	3	3	E	ENVS	Environmental Studies							15	0	8	7	1	Full Semester 	Graded			GEOG 217/317	N	Y	first semester		Coggins	Christopher	0900	1155	LIE	Liebowitz Arts Center	02					F			F	9:00-11:55 AM	Social Studies	 	20240815
202408	FALL	2024	197	GEOG	Geography	317	0	GEOG 317	Forest Studies Seminar & Lab		Forest Studies Seminar & Lab	College	0004	Social Studies	0	4	4	4	E	ENVS	Environmental Studies							15	0	4	11	1	Full Semester 	Graded		GEOG 217/317		N	P	first semester with permission		Coggins	Christopher	0900	1155	LIE	Liebowitz Arts Center	02					F			F	9:00-11:55 AM	Social Studies	 	202408197
202408	FALL	2024	40	GERM	German	204	0	GERM 204	Intermediate German I		Intermediate German I	College	0002	Languages & Literature	0	3	3	3	F									15	0	2	13	1	Full Semester 	Graded				N	P	first semester with permission		van Kerckvoorde	Colette	1440	1605	HCC	Hall College Center	Math tutor	M		W					MW	2:40-4:05 PM	Lang&Lit	 	20240840
202408	FALL	2024	148	GS	Gender Studies	218M	1	GS 218M 1	CP Emprrs Smrai & Mn Wh Lv Thm	CP Emperors, Samurai, and the Men Who Love Them	CP Emperors, Samurai, and the Men Who Love Them	College	0005	Interdivisional	0	2	2	2	E	QL	Queer Leadership							15	0	8	7	2	MOD1	Graded				N	Y	first semester	CP	Weinstein	John	1440	1605	CL3	Classroom Bldg 3 (by Lec Ctr)	11	M		W					MW	2:40-4:05 PM	Social Studies	 	202408148
202408	FALL	2024	60	HIST	History	147	0	HIST 147	W Intro U.S. History I	W Freedom Struggles: Introduction to U.S. History I, 1600-1877	W Freedom Struggles: Introduction to U.S. History I, 1600-1877	College	0004	Social Studies	0	3	3	3	E									15	0	4	11	1	Full Semester 	Graded				6	Y	first semester		Jackson	Justin	1035	1200	CL3	Classroom Bldg 3 (by Lec Ctr)	14		T		R				TR	10:35-12:00 PM	Social Studies	 	20240860
202408	FALL	2024	61	HIST	History	254	0	HIST 254	U.S. Political History	Power and the People: U.S. Political History	Power and the People: U.S. Political History	College	0004	Social Studies	0	3	3	3	E									15	0	4	11	1	Full Semester 	Graded				N	N	not first semester		Jackson	Justin	1805	2100	CL3	Classroom Bldg 3 (by Lec Ctr)	14			W					W	6:05-9:00 PM	Social Studies	 	20240861
202408	FALL	2024	329	HIST	History	300T	JJ	HIST 300T JJ	Greek Hist & Histns of Cls Prd		SexualViolenceTheoryPolitics	College	0004	Social Studies	0	4	4	4	E									5	0	1	4	1	Full Semester 	Graded						 		Jackson	Justin														-	none	 	202408329
202408	FALL	2024	35	LING	Linguistics	01A	0	LING 01A	Linguistics:How Language Works		Linguistics:How Language Works	College	0002	Languages & Literature	0	0.5	0.5	.5	E									15	0	9	6	HS	Full Semester 	Graded					A	bard academy		Hopkins	Mark	1205	1300	CL3	Classroom Bldg 3 (by Lec Ctr)	09	M	T	W	R				MTWR	12:05-1:00 PM	none	 	20240835
202408	FALL	2024	210	LING	Linguistics	02A	0	LING 02A	Linguistics: All About Words!		Linguistics: All About Words!	High School	0002	Languages & Literature	0.5		0.5	.5	E									15	0	7	8	HS	Full Semester 	Graded					A	bard academy		van Kerckvoorde	Colette	1105	1200	CL1	Classroom Bldg 1 (by Library)	01	M	T	W	R				MTWR	11:05-12:00 PM	none	 	202408210
202408	FALL	2024	4	LING	Linguistics	100	0	LING 100	Introduction to Linguistics		Introduction to Linguistics	College	0002	Languages & Literature	0	3	3	3	E									15	0	15	0	1	Full Semester 	Graded				8	Y	first semester		Bonvillain	Nancy	1110	1205	CL3	Classroom Bldg 3 (by Lec Ctr)	14	M		W		F			MWF	11:10-12:05 PM	Lang&Lit	 	2024084
202408	FALL	2024	331	LING	Linguistics	300T	NB1	LING 300T NB1	Linguistics Tutorial		Survey of Creole Languages	College	0002	Languages & Literature	0	4	4	4	E									5	0	1	4	1	Full Semester 	Graded						 		Bonvillain	Nancy														-	Lang&Lit	 	202408331
202408	FALL	2024	262	LING	Linguistics	300T	NB	LING 300T NB	Linguistics Tutorial		Yiddish Literature Survey	College	0002	Languages & Literature	0	4	4	4	E									5	0	1	4	1	Full Semester 	Graded						 		Bonvillain	Nancy														-	Lang&Lit	 	202408262
202408	FALL	2024	341	LING	Linguistics	390IS	CC	LING 390IS CC	Linguistics Indep Proj		Teaching Intl PhoneticAlphabet	College	0002	Languages & Literature	0	4	4	4	E									5	0	0	5	1	Full Semester 	Graded						 		Coggins	Christopher														-	none	 	202408341
202408	FALL	2024	367	LING	Linguistics	390IS	CC1	LING 390IS CC1	Linguistics Indep Proj		TeachingIntlPhoneticAlphabet	College	0002	Languages & Literature	0	4	4	4	E									1	0	0	1	1	Full Semester 	Graded						 		Coggins	Christopher														-	none	 	202408367
202408	FALL	2024	233	LIT	Literature	010A	0	LIT 010A	Identities in America	Identities in America: Exploring Self and Communities	Identities in America: Exploring Self and Communities	High School	0002	Languages & Literature	0.5		0.5	.5	E									15	0	15	0	HS	Full Semester 	Graded					A	bard academy		DuPree	Sharon	1305	1430	CL3	Classroom Bldg 3 (by Lec Ctr)	11	M	T		R				MTR	1:05-2:30 PM	none	 	202408233
